atm_id,bank,city,lat,lon
ATM-01031,Yes,Pune,18.4148,73.87211
ATM-01032,Axis,Pune,18.61808,73.82684
ATM-01033,Yes,Pune,18.40777,73.74168
ATM-01034,Kotak,Pune,18.45844,73.82173
ATM-01035,PNB,Pune,18.5826,73.89095
ATM-01036,Union,Pune,18.61146,73.85636
ATM-01037,PNB,Pune,18.5902,73.85127
ATM-01038,PNB,Pune,18.62942,73.76947
ATM-01039,BOB,Pune,18.46822,73.81627
ATM-01040,Kotak,Pune,18.6097,73.79664
ATM-01041,BOB,Pune,18.56427,73.88012
ATM-01042,Axis,Pune,18.4513,73.74921
ATM-01043,SBI,Pune,18.60472,73.91322
ATM-01044,ICICI,Pune,18.58756,73.9439
ATM-01045,PNB,Pune,18.50475,73.77025
ATM-01046,ICICI,Pune,18.56484,73.9299
ATM-01047,PNB,Pune,18.63424,73.73896
ATM-01048,HDFC,Pune,18.43659,73.91334
ATM-01049,Yes,Pune,18.58071,73.84817
ATM-01050,Yes,Pune,18.42206,73.81819
ATM-01051,SBI,Pune,18.61207,73.97182
ATM-01052,SBI,Pune,18.54087,73.78503
ATM-01053,Axis,Pune,18.40949,73.85785
ATM-01054,SBI,Pune,18.53836,73.90432
ATM-01055,HDFC,Pune,18.412,73.95126
ATM-01056,BOB,Pune,18.61126,73.76561
ATM-01057,SBI,Pune,18.63334,73.8628
ATM-01058,ICICI,Pune,18.44336,73.90119
ATM-01059,HDFC,Pune,18.55237,73.86763
ATM-01060,HDFC,Pune,18.52758,73.9382
ATM-01061,Axis,Pune,18.48427,73.78833
ATM-01062,ICICI,Pune,18.57594,73.80221
ATM-01063,SBI,Pune,18.40405,73.80126
ATM-01064,Canara,Pune,18.44755,73.74819
ATM-01065,Kotak,Pune,18.62886,73.80083
ATM-01066,Canara,Pune,18.56555,73.89345
ATM-01067,Yes,Pune,18.46811,73.81608
ATM-01068,PNB,Pune,18.63617,73.94648
ATM-01069,Yes,Pune,18.49623,73.81308
ATM-01070,Yes,Pune,18.49231,73.773
ATM-01071,SBI,Pune,18.612,73.9296
ATM-01072,PNB,Pune,18.45778,73.85695
ATM-01073,Axis,Pune,18.56688,73.9119
ATM-01074,HDFC,Pune,18.59853,73.89592
ATM-01075,SBI,Pune,18.60273,73.92485
ATM-01076,BOB,Pune,18.4978,73.87074
ATM-01077,Union,Pune,18.53215,73.81245
ATM-01078,BOB,Pune,18.40062,73.91579
ATM-01079,Yes,Pune,18.52283,73.87885
ATM-01080,Yes,Pune,18.45666,73.88778
ATM-01081,Canara,Pune,18.48565,73.75209
ATM-01082,Kotak,Pune,18.46434,73.895
ATM-01083,Axis,Pune,18.41768,73.92806
ATM-01084,PNB,Pune,18.62215,73.92039
ATM-01085,Kotak,Pune,18.6185,73.85029
ATM-01086,Axis,Pune,18.52569,73.85109
ATM-01087,Canara,Pune,18.64026,73.7525
ATM-01088,ICICI,Pune,18.48778,73.78586
ATM-01089,ICICI,Pune,18.5956,73.79397
ATM-01090,ICICI,Pune,18.43699,73.89554
ATM-01091,SBI,Pune,18.55413,73.93529
ATM-01092,Yes,Pune,18.47767,73.82352
ATM-01093,PNB,Pune,18.42993,73.77362
ATM-01094,Canara,Pune,18.49044,73.82425
ATM-01095,HDFC,Pune,18.52552,73.84537
ATM-01096,BOB,Pune,18.4664,73.80642
ATM-01097,BOB,Pune,18.5672,73.84454
ATM-01098,Canara,Pune,18.57576,73.77858
ATM-01099,Kotak,Pune,18.43637,73.89994
ATM-01100,Union,Pune,18.51771,73.89516
ATM-01101,Yes,Pune,18.48939,73.81832
ATM-01102,SBI,Pune,18.46109,73.87019
ATM-01103,ICICI,Pune,18.53733,73.75056
ATM-01104,Kotak,Pune,18.47397,73.86742
ATM-01105,BOB,Pune,18.46175,73.8004
ATM-01106,HDFC,Pune,18.42232,73.88937
ATM-01107,PNB,Pune,18.4488,73.83825
ATM-01108,SBI,Pune,18.54869,73.82589
ATM-01109,SBI,Pune,18.57258,73.82687
ATM-01110,Yes,Pune,18.57141,73.80756
ATM-01111,PNB,Pune,18.50383,73.88249
ATM-01112,Union,Pune,18.48496,73.82919
ATM-01113,Union,Pune,18.43147,73.88515
ATM-01114,Kotak,Pune,18.48977,73.89644
ATM-01115,BOB,Pune,18.60684,73.75589
ATM-01116,BOB,Pune,18.49146,73.8629
ATM-01117,SBI,Pune,18.62498,73.89102
ATM-01118,BOB,Pune,18.42627,73.87194
ATM-01119,BOB,Pune,18.56863,73.84137
ATM-01120,Yes,Pune,18.4427,73.75232
ATM-01121,SBI,Pune,18.5183,73.85953
ATM-01122,Yes,Pune,18.56129,73.91441
ATM-01123,PNB,Pune,18.5304,73.95889
ATM-01124,BOB,Pune,18.53332,73.92131
ATM-01125,HDFC,Pune,18.42875,73.78967
ATM-01126,BOB,Pune,18.53745,73.74041
ATM-01127,Union,Pune,18.42158,73.91749
ATM-01128,Axis,Pune,18.50943,73.93446
ATM-01129,SBI,Ahmedabad,23.07315,72.56727
ATM-01130,Union,Ahmedabad,23.03459,72.6309
ATM-01131,SBI,Ahmedabad,22.93615,72.54907
ATM-01132,Kotak,Ahmedabad,23.11176,72.48633
ATM-01133,ICICI,Ahmedabad,22.94816,72.68714
ATM-01134,PNB,Ahmedabad,23.13978,72.51732
ATM-01135,PNB,Ahmedabad,22.92329,72.54349
ATM-01136,Yes,Ahmedabad,23.03587,72.57404
ATM-01137,Axis,Ahmedabad,23.06596,72.52504
ATM-01138,Canara,Ahmedabad,23.11053,72.64387
ATM-01139,SBI,Ahmedabad,22.9642,72.49988
ATM-01140,BOB,Ahmedabad,22.9523,72.60794
ATM-01141,ICICI,Ahmedabad,23.06002,72.62177
ATM-01142,Axis,Ahmedabad,22.99027,72.64375
ATM-01143,SBI,Ahmedabad,23.01204,72.62106
ATM-01144,HDFC,Ahmedabad,23.07752,72.45344
ATM-01145,Kotak,Ahmedabad,23.00064,72.58698
ATM-01146,BOB,Ahmedabad,22.91098,72.50413
ATM-01147,Union,Ahmedabad,22.97247,72.62193
ATM-01148,BOB,Ahmedabad,23.04907,72.54884
ATM-01149,ICICI,Ahmedabad,22.95143,72.50017
ATM-01150,SBI,Ahmedabad,23.00659,72.60483
ATM-01151,Union,Ahmedabad,22.93538,72.66258
ATM-01152,Canara,Ahmedabad,23.02182,72.45481
ATM-01153,Axis,Ahmedabad,23.07943,72.49079
ATM-01154,PNB,Ahmedabad,23.06422,72.61339
ATM-01155,ICICI,Ahmedabad,23.09496,72.57967
ATM-01156,Axis,Ahmedabad,22.93749,72.67169
ATM-01157,Axis,Ahmedabad,23.0264,72.56316
ATM-01158,Yes,Ahmedabad,23.09072,72.67961
ATM-01159,BOB,Ahmedabad,22.9562,72.65145
ATM-01160,SBI,Ahmedabad,23.06712,72.48856
ATM-01161,ICICI,Ahmedabad,23.12423,72.48341
ATM-01162,Axis,Ahmedabad,23.10317,72.52187
ATM-01163,Canara,Ahmedabad,23.11243,72.64273
ATM-01164,PNB,Ahmedabad,23.07515,72.5257
ATM-01165,ICICI,Ahmedabad,22.98035,72.65331
ATM-01166,Axis,Ahmedabad,23.12943,72.61109
ATM-01167,Yes,Ahmedabad,22.99646,72.45931
ATM-01168,Canara,Ahmedabad,22.93994,72.52125
ATM-01169,ICICI,Ahmedabad,23.06911,72.49896
ATM-01170,Yes,Ahmedabad,23.07728,72.55457
ATM-01171,HDFC,Ahmedabad,22.92995,72.65024
ATM-01172,Canara,Ahmedabad,23.0603,72.50191
ATM-01173,Kotak,Ahmedabad,23.02882,72.52118
ATM-01174,HDFC,Ahmedabad,22.90677,72.63895
ATM-01175,PNB,Ahmedabad,22.95062,72.5186
ATM-01176,HDFC,Ahmedabad,23.04597,72.58117
ATM-01177,Axis,Ahmedabad,22.95082,72.56431
ATM-01178,Union,Ahmedabad,23.04141,72.52337
ATM-01179,Kotak,Ahmedabad,23.04621,72.68357
ATM-01180,PNB,Ahmedabad,22.94915,72.48793
ATM-01181,BOB,Ahmedabad,22.91451,72.53135
ATM-01182,Kotak,Ahmedabad,23.01795,72.53049
ATM-01183,PNB,Ahmedabad,22.94543,72.64045
ATM-01184,BOB,Ahmedabad,23.09666,72.62508
ATM-01185,ICICI,Ahmedabad,22.92546,72.58378
ATM-01186,SBI,Ahmedabad,23.04544,72.56214
ATM-01187,Yes,Ahmedabad,22.91201,72.59042
ATM-01188,Union,Ahmedabad,23.05773,72.48307
ATM-01189,ICICI,Ahmedabad,23.10343,72.4697
ATM-01190,HDFC,Ahmedabad,22.98876,72.61046
ATM-01191,BOB,Ahmedabad,22.98209,72.65355
ATM-01192,HDFC,Ahmedabad,22.97531,72.51411
ATM-01193,BOB,Ahmedabad,23.11347,72.4795
ATM-01194,Kotak,Ahmedabad,22.96741,72.58125
ATM-01195,Canara,Ahmedabad,23.01478,72.49077
ATM-01196,Axis,Ahmedabad,22.9126,72.51289
ATM-01197,ICICI,Ahmedabad,22.97054,72.58467
ATM-01198,Canara,Ahmedabad,23.12052,72.62578
ATM-01199,SBI,Ahmedabad,23.02293,72.66515
ATM-01200,Union,Ahmedabad,22.92788,72.46428
ATM-01201,HDFC,Ahmedabad,22.95312,72.62989
ATM-01202,PNB,Ahmedabad,23.08251,72.48828
ATM-01203,Union,Ahmedabad,23.14206,72.55316
ATM-01204,HDFC,Ahmedabad,23.02685,72.52147
ATM-01205,Axis,Ahmedabad,22.92274,72.59024
ATM-01206,Canara,Ahmedabad,22.96095,72.63739
ATM-01207,Axis,Ahmedabad,23.07309,72.46631
ATM-01208,HDFC,Ahmedabad,22.92003,72.53235
ATM-01209,ICICI,Ahmedabad,22.91239,72.59978
ATM-01210,BOB,Ahmedabad,23.09801,72.5335
ATM-01211,Kotak,Ahmedabad,23.04455,72.49527
ATM-01212,Yes,Ahmedabad,23.12817,72.55027
ATM-01213,ICICI,Ahmedabad,22.91024,72.64067
ATM-01214,ICICI,Ahmedabad,23.0786,72.61431
ATM-01215,Axis,Ahmedabad,23.09394,72.63624
ATM-01216,Kotak,Ahmedabad,22.95007,72.50411
ATM-01217,SBI,Ahmedabad,23.07256,72.46745
ATM-01218,BOB,Ahmedabad,23.09248,72.56653
ATM-01219,HDFC,Ahmedabad,23.02863,72.5306
ATM-01220,Axis,Ahmedabad,23.08285,72.60413
ATM-01221,Kotak,Ahmedabad,23.11049,72.46348
ATM-01222,Kotak,Ahmedabad,23.09129,72.47357
ATM-01223,BOB,Ahmedabad,23.04237,72.6442
ATM-01224,ICICI,Ahmedabad,23.06395,72.63033
ATM-01225,PNB,Ahmedabad,22.96473,72.61788
ATM-01226,Union,Ahmedabad,23.11965,72.63019
ATM-01227,Canara,Ahmedabad,22.94203,72.544
ATM-01228,Canara,Ahmedabad,22.97425,72.68202
ATM-01229,HDFC,Ahmedabad,23.05975,72.6032
ATM-01230,PNB,Ahmedabad,23.13493,72.6404
ATM-01231,Axis,Ahmedabad,23.08267,72.65479
ATM-01232,Axis,Ahmedabad,22.95002,72.5613
ATM-01233,SBI,Ahmedabad,23.11311,72.5894
ATM-01234,Kotak,Ahmedabad,22.99658,72.63952
ATM-01235,HDFC,Ahmedabad,23.10068,72.5489
ATM-01236,Kotak,Ahmedabad,22.9573,72.61266
ATM-01237,Yes,Ahmedabad,23.06169,72.66839
ATM-01238,BOB,Ahmedabad,23.09281,72.45248
ATM-01239,BOB,Ahmedabad,23.04742,72.67964
ATM-01240,BOB,Ahmedabad,23.00298,72.59654
ATM-01241,HDFC,Ahmedabad,22.9375,72.5823
ATM-01242,Union,Ahmedabad,22.98739,72.65409
ATM-01243,PNB,Ahmedabad,22.91032,72.532
ATM-01244,Yes,Ahmedabad,22.94745,72.66489
ATM-01245,HDFC,Ahmedabad,23.06114,72.64511
ATM-01246,Yes,Ahmedabad,22.95442,72.60192
ATM-01247,PNB,Ahmedabad,23.1,72.49559
ATM-01248,ICICI,Ahmedabad,22.98234,72.48762
ATM-01249,Union,Ahmedabad,22.95631,72.66497
ATM-01250,PNB,Ahmedabad,23.11417,72.68192
ATM-01251,Canara,Ahmedabad,23.02242,72.68079
ATM-01252,ICICI,Ahmedabad,23.09228,72.59698
ATM-01253,ICICI,Ahmedabad,22.99632,72.45357
ATM-01254,Union,Ahmedabad,22.9274,72.51041
ATM-01255,Kotak,Ahmedabad,23.09675,72.51159
ATM-01256,Canara,Ahmedabad,23.0648,72.68768
ATM-01257,PNB,Ahmedabad,23.06237,72.48381
ATM-01258,Union,Ahmedabad,23.06241,72.46962
ATM-01259,PNB,Ahmedabad,22.98197,72.51532
ATM-01260,Yes,Ahmedabad,22.98934,72.61008
ATM-01261,SBI,Jaipur,27.01748,75.86138
ATM-01262,Kotak,Jaipur,27.01012,75.78685
ATM-01263,HDFC,Jaipur,26.95838,75.67162
ATM-01264,Canara,Jaipur,26.92618,75.77476
ATM-01265,BOB,Jaipur,27.00627,75.84223
ATM-01266,ICICI,Jaipur,26.80083,75.74535
ATM-01267,PNB,Jaipur,26.7941,75.89207
ATM-01268,Union,Jaipur,26.82709,75.80831
ATM-01269,ICICI,Jaipur,26.91432,75.90675
ATM-01270,PNB,Jaipur,26.97177,75.82126
ATM-01271,Canara,Jaipur,26.94295,75.72532
ATM-01272,Yes,Jaipur,26.79859,75.79887
ATM-01273,Yes,Jaipur,26.94811,75.86048
ATM-01274,Kotak,Jaipur,26.91072,75.9012
ATM-01275,ICICI,Jaipur,26.9582,75.7339
ATM-01276,SBI,Jaipur,26.99244,75.78628
ATM-01277,ICICI,Jaipur,26.98288,75.75064
ATM-01278,SBI,Jaipur,26.84059,75.86109
ATM-01279,ICICI,Jaipur,26.83132,75.8445
ATM-01280,Union,Jaipur,26.95594,75.88512
ATM-01281,Kotak,Jaipur,26.86383,75.75921
ATM-01282,PNB,Jaipur,27.02331,75.71222
ATM-01283,Union,Jaipur,27.0063,75.78124
ATM-01284,HDFC,Jaipur,26.86942,75.77249
ATM-01285,Kotak,Jaipur,26.95597,75.75413
ATM-01286,PNB,Jaipur,26.88492,75.89856
ATM-01287,Union,Jaipur,26.81939,75.88949
ATM-01288,ICICI,Jaipur,26.90046,75.86821
ATM-01289,ICICI,Jaipur,26.97928,75.74284
ATM-01290,Canara,Jaipur,26.85934,75.79586
ATM-01291,HDFC,Jaipur,26.99594,75.76611
ATM-01292,Yes,Jaipur,26.85849,75.75436
ATM-01293,HDFC,Jaipur,26.91944,75.73651
ATM-01294,SBI,Jaipur,26.85473,75.85243
ATM-01295,PNB,Jaipur,26.92013,75.83484
ATM-01296,PNB,Jaipur,26.87728,75.89288
ATM-01297,Canara,Jaipur,27.02772,75.87991
ATM-01298,Yes,Jaipur,26.81554,75.81196
ATM-01299,PNB,Jaipur,26.99266,75.83813
ATM-01300,HDFC,Jaipur,26.83222,75.70964
ATM-01301,Kotak,Jaipur,26.97831,75.76198
ATM-01302,Kotak,Jaipur,26.88839,75.78725
ATM-01303,ICICI,Jaipur,26.87633,75.71188
ATM-01304,PNB,Jaipur,26.92003,75.79239
ATM-01305,HDFC,Jaipur,26.82446,75.74859
ATM-01306,SBI,Jaipur,27.01429,75.68333
ATM-01307,Union,Jaipur,26.99686,75.82757
ATM-01308,PNB,Jaipur,26.89621,75.71864
ATM-01309,ICICI,Jaipur,26.98085,75.83039
ATM-01310,Axis,Jaipur,26.82868,75.82847
ATM-01311,SBI,Jaipur,26.91254,75.8829
ATM-01312,Yes,Jaipur,26.97072,75.86434
ATM-01313,Yes,Jaipur,27.00328,75.69881
ATM-01314,HDFC,Jaipur,26.93936,75.73332
ATM-01315,Canara,Jaipur,26.97757,75.81246
ATM-01316,Axis,Jaipur,26.85793,75.71844
ATM-01317,Union,Jaipur,26.86662,75.75364
ATM-01318,Kotak,Jaipur,27.02636,75.85981
ATM-01319,HDFC,Jaipur,26.798,75.79144
ATM-01320,SBI,Jaipur,26.99366,75.74533
ATM-01321,BOB,Jaipur,26.90226,75.85066
ATM-01322,BOB,Jaipur,26.85841,75.68148
ATM-01323,SBI,Jaipur,26.93406,75.81026
ATM-01324,HDFC,Jaipur,26.80191,75.86587
ATM-01325,Kotak,Jaipur,26.90849,75.7379
ATM-01326,Axis,Jaipur,27.02393,75.79467
ATM-01327,Axis,Jaipur,26.84469,75.85773
ATM-01328,Union,Jaipur,26.86001,75.90104
ATM-01329,ICICI,Jaipur,26.9213,75.67462
ATM-01330,Yes,Jaipur,26.79921,75.78842
ATM-01331,PNB,Jaipur,26.88226,75.89638
ATM-01332,Yes,Jaipur,26.96629,75.80768
ATM-01333,Yes,Jaipur,26.88607,75.89639
ATM-01334,SBI,Jaipur,26.84671,75.87554
ATM-01335,Kotak,Jaipur,26.9854,75.89802
ATM-01336,BOB,Jaipur,26.95028,75.72772
ATM-01337,Union,Jaipur,26.93054,75.77082
ATM-01338,Axis,Jaipur,26.90152,75.7493
ATM-01339,Axis,Jaipur,26.81925,75.70704
ATM-01340,SBI,Jaipur,26.81075,75.88268
ATM-01341,Axis,Jaipur,26.89767,75.71475
ATM-01342,PNB,Jaipur,26.978,75.71558
ATM-01343,Union,Jaipur,26.97184,75.89489
ATM-01344,Axis,Jaipur,26.96508,75.68236
ATM-01345,Canara,Jaipur,26.8927,75.86781
ATM-01346,ICICI,Jaipur,26.85571,75.75259
ATM-01347,Kotak,Jaipur,26.92809,75.74306
ATM-01348,ICICI,Jaipur,26.86578,75.67792
ATM-01349,SBI,Jaipur,26.95832,75.76834
ATM-01350,HDFC,Jaipur,26.98548,75.77651
ATM-01351,Kotak,Jaipur,26.87471,75.87325
ATM-01352,HDFC,Jaipur,26.97899,75.7804
ATM-01353,BOB,Jaipur,27.01121,75.85804
ATM-01354,HDFC,Jaipur,27.00775,75.9016
ATM-01355,Yes,Jaipur,26.91919,75.7276
ATM-01356,SBI,Jaipur,26.84263,75.72777
ATM-01357,PNB,Jaipur,27.0174,75.71364
ATM-01358,Yes,Jaipur,27.01928,75.90263
ATM-01359,ICICI,Jaipur,26.97826,75.84148
ATM-01360,ICICI,Jaipur,26.98725,75.86923
ATM-01361,Union,Jaipur,26.8256,75.69397
ATM-01362,HDFC,Jaipur,26.9199,75.67392
ATM-01363,Union,Jaipur,26.90369,75.67768
ATM-01364,Kotak,Jaipur,26.9206,75.68434
ATM-01365,BOB,Jaipur,26.87363,75.8016
ATM-01366,Axis,Jaipur,26.90869,75.82077
ATM-01367,Kotak,Jaipur,26.79416,75.71637
ATM-01368,Union,Jaipur,26.88423,75.69226
ATM-01369,BOB,Jaipur,27.00302,75.89406
ATM-01370,BOB,Jaipur,26.90194,75.80783
ATM-01371,SBI,Jaipur,26.97521,75.80414
ATM-01372,Axis,Jaipur,26.99921,75.70785
ATM-01373,BOB,Jaipur,26.96444,75.78
ATM-01374,BOB,Jaipur,26.93781,75.69571
ATM-01375,Axis,Jaipur,26.93618,75.68236
ATM-01376,SBI,Jaipur,26.98439,75.88071
ATM-01377,Axis,Jaipur,26.88655,75.85643
ATM-01378,SBI,Jaipur,26.94454,75.84529
ATM-01379,Axis,Jaipur,26.85063,75.88522
ATM-01380,SBI,Jaipur,26.98505,75.67644
ATM-01381,Axis,Lucknow,26.82318,81.05208
ATM-01382,Canara,Lucknow,26.91278,80.83681
ATM-01383,PNB,Lucknow,26.87997,81.04683
ATM-01384,BOB,Lucknow,26.73662,80.9385
ATM-01385,HDFC,Lucknow,26.90841,80.85112
ATM-01386,ICICI,Lucknow,26.77157,81.0199
ATM-01387,Canara,Lucknow,26.87452,80.90379
ATM-01388,SBI,Lucknow,26.91557,81.03972
ATM-01389,HDFC,Lucknow,26.74401,80.83333
ATM-01390,Union,Lucknow,26.84729,80.97496
ATM-01391,SBI,Lucknow,26.91674,80.9552
ATM-01392,BOB,Lucknow,26.88545,80.97382
ATM-01393,Axis,Lucknow,26.82197,80.82803
ATM-01394,BOB,Lucknow,26.73248,81.02532
ATM-01395,Axis,Lucknow,26.7768,80.99615
ATM-01396,Union,Lucknow,26.88792,81.06219
ATM-01397,Kotak,Lucknow,26.96105,80.95727
ATM-01398,Axis,Lucknow,26.88934,80.84728
ATM-01399,HDFC,Lucknow,26.93064,81.0298
ATM-01400,PNB,Lucknow,26.74825,80.89196
ATM-01401,Union,Lucknow,26.90968,80.86168
ATM-01402,Axis,Lucknow,26.865,80.90656
ATM-01403,HDFC,Lucknow,26.72837,80.8442
ATM-01404,Axis,Lucknow,26.89059,81.01037
ATM-01405,Yes,Lucknow,26.85153,80.93555
ATM-01406,Axis,Lucknow,26.94841,80.96408
ATM-01407,HDFC,Lucknow,26.94664,81.00205
ATM-01408,SBI,Lucknow,26.94579,81.02713
ATM-01409,Yes,Lucknow,26.88753,80.85861
ATM-01410,Union,Lucknow,26.91897,80.83936
ATM-01411,ICICI,Lucknow,26.95296,80.93222
ATM-01412,Kotak,Lucknow,26.78734,80.89833
ATM-01413,ICICI,Lucknow,26.7335,80.91795
ATM-01414,BOB,Lucknow,26.83299,81.06161
ATM-01415,Kotak,Lucknow,26.90966,81.02704
ATM-01416,Yes,Lucknow,26.79251,80.88614
ATM-01417,Canara,Lucknow,26.85578,80.90797
ATM-01418,Kotak,Lucknow,26.93941,81.04722
ATM-01419,Axis,Lucknow,26.72712,81.01124
ATM-01420,Canara,Lucknow,26.94026,81.0169
ATM-01421,Kotak,Lucknow,26.76541,80.83469
ATM-01422,HDFC,Lucknow,26.8287,80.90707
ATM-01423,ICICI,Lucknow,26.85565,81.05795
ATM-01424,Canara,Lucknow,26.77746,80.83902
ATM-01425,Canara,Lucknow,26.78549,81.04635
ATM-01426,HDFC,Lucknow,26.89225,81.05838
ATM-01427,SBI,Lucknow,26.88217,80.87853
ATM-01428,HDFC,Lucknow,26.89813,80.92973
ATM-01429,BOB,Lucknow,26.96423,80.86851
ATM-01430,PNB,Lucknow,26.87412,80.86614
ATM-01431,PNB,Lucknow,26.90745,80.88584
ATM-01432,Axis,Lucknow,26.95724,80.84822
ATM-01433,Union,Lucknow,26.88057,80.97459
ATM-01434,HDFC,Lucknow,26.76079,80.84286
ATM-01435,HDFC,Lucknow,26.89348,80.89914
ATM-01436,HDFC,Lucknow,26.9018,80.95476
ATM-01437,HDFC,Lucknow,26.81346,80.86034
ATM-01438,Canara,Lucknow,26.90009,80.98182
ATM-01439,BOB,Lucknow,26.89171,80.89183
ATM-01440,PNB,Lucknow,26.76939,80.85022
ATM-01441,ICICI,Lucknow,26.82145,80.99343
ATM-01442,HDFC,Lucknow,26.83348,81.001
ATM-01443,Kotak,Lucknow,26.93341,80.93675
ATM-01444,Axis,Lucknow,26.92645,80.83357
ATM-01445,Kotak,Lucknow,26.75228,80.87633
ATM-01446,SBI,Lucknow,26.88767,80.89284
ATM-01447,HDFC,Lucknow,26.92966,80.84364
ATM-01448,Union,Lucknow,26.76463,80.98442
ATM-01449,SBI,Lucknow,26.80157,80.88933
ATM-01450,SBI,Lucknow,26.76118,80.8495
ATM-01451,Union,Lucknow,26.81862,80.98273
ATM-01452,PNB,Lucknow,26.86678,80.84109
ATM-01453,ICICI,Lucknow,26.73026,81.03081
ATM-01454,Canara,Lucknow,26.95135,80.91149
ATM-01455,PNB,Lucknow,26.90013,80.85941
ATM-01456,HDFC,Lucknow,26.81562,80.8661
ATM-01457,ICICI,Lucknow,26.93608,81.04442
ATM-01458,SBI,Lucknow,26.79517,80.91759
ATM-01459,Axis,Lucknow,26.78046,80.87274
ATM-01460,Axis,Lucknow,26.90973,81.03095
ATM-01461,SBI,Lucknow,26.88064,80.93943
ATM-01462,Kotak,Lucknow,26.73884,80.98547
ATM-01463,BOB,Lucknow,26.78306,80.83325
ATM-01464,Canara,Lucknow,26.84368,80.85257
ATM-01465,HDFC,Lucknow,26.89747,80.8487
ATM-01466,Axis,Lucknow,26.84309,81.04774
ATM-01467,Axis,Lucknow,26.8289,80.84077
ATM-01468,BOB,Lucknow,26.743,80.91287
ATM-01469,SBI,Lucknow,26.78408,80.90745
ATM-01470,Axis,Lucknow,26.74386,80.87958
ATM-01471,Yes,Lucknow,26.86179,81.03505
ATM-01472,Canara,Lucknow,26.75311,81.05269
ATM-01473,Canara,Lucknow,26.74013,80.95137
ATM-01474,HDFC,Lucknow,26.93422,80.87717
ATM-01475,BOB,Lucknow,26.84126,80.93863
ATM-01476,BOB,Lucknow,26.91511,80.85782
ATM-01477,PNB,Lucknow,26.87814,80.8497
ATM-01478,HDFC,Lucknow,26.8858,80.9129
ATM-01479,PNB,Lucknow,26.89553,80.94019
ATM-01480,Canara,Lucknow,26.76989,80.82881
ATM-01481,SBI,Lucknow,26.94334,80.98066
ATM-01482,BOB,Lucknow,26.85561,80.88238
ATM-01483,Kotak,Lucknow,26.88617,80.85963
ATM-01484,Kotak,Lucknow,26.76151,81.01907
ATM-01485,Kotak,Lucknow,26.90439,81.03196
ATM-01486,Axis,Lucknow,26.88425,80.9824
ATM-01487,HDFC,Lucknow,26.73046,80.93624
ATM-01488,PNB,Lucknow,26.83455,81.03022
ATM-01489,Axis,Lucknow,26.83206,80.85992
ATM-01490,Axis,Lucknow,26.79977,80.90157
ATM-01491,ICICI,Lucknow,26.95217,80.92268
ATM-01492,Axis,Lucknow,26.72973,81.05382
ATM-01493,BOB,Lucknow,26.7425,80.91589
ATM-01494,Axis,Lucknow,26.88812,80.87715
ATM-01495,PNB,Lucknow,26.77288,80.93911
ATM-01496,Axis,Lucknow,26.9666,80.93578
ATM-01497,SBI,Lucknow,26.96068,81.00759
ATM-01498,SBI,Lucknow,26.82438,80.90856
ATM-01499,Axis,Lucknow,26.86316,81.01101
ATM-01500,Union,Lucknow,26.92543,80.82624
ATM-01501,BOB,Surat,21.24501,72.8567
ATM-01502,ICICI,Surat,21.18505,72.88192
ATM-01503,PNB,Surat,21.11286,72.846
ATM-01504,ICICI,Surat,21.28066,72.7469
ATM-01505,Kotak,Surat,21.28983,72.74356
ATM-01506,Axis,Surat,21.26297,72.72476
ATM-01507,BOB,Surat,21.15168,72.73035
ATM-01508,Union,Surat,21.2398,72.77186
ATM-01509,PNB,Surat,21.20901,72.91755
ATM-01510,HDFC,Surat,21.28246,72.882
ATM-01511,HDFC,Surat,21.06258,72.93065
ATM-01512,HDFC,Surat,21.28239,72.92805
ATM-01513,ICICI,Surat,21.11955,72.94315
ATM-01514,PNB,Surat,21.15102,72.83815
ATM-01515,Canara,Surat,21.24389,72.86792
ATM-01516,BOB,Surat,21.19014,72.81821
ATM-01517,Kotak,Surat,21.20815,72.85181
ATM-01518,Axis,Surat,21.2659,72.94207
ATM-01519,PNB,Surat,21.15484,72.85322
ATM-01520,PNB,Surat,21.18708,72.75467
ATM-01521,Canara,Surat,21.20463,72.80999
ATM-01522,SBI,Surat,21.11198,72.90839
ATM-01523,Kotak,Surat,21.20002,72.8243
ATM-01524,BOB,Surat,21.2421,72.71341
ATM-01525,ICICI,Surat,21.13181,72.89369
ATM-01526,Axis,Surat,21.16192,72.78892
ATM-01527,Axis,Surat,21.28497,72.73245
ATM-01528,ICICI,Surat,21.18041,72.80735
ATM-01529,Kotak,Surat,21.26622,72.7669
ATM-01530,Kotak,Surat,21.14142,72.82974
ATM-01531,Axis,Surat,21.08082,72.76452
ATM-01532,Canara,Surat,21.26114,72.73824
ATM-01533,Yes,Surat,21.08284,72.80857
ATM-01534,BOB,Surat,21.20533,72.8238
ATM-01535,Kotak,Surat,21.27637,72.84957
ATM-01536,Kotak,Surat,21.13302,72.89312
ATM-01537,SBI,Surat,21.0923,72.82671
ATM-01538,Yes,Surat,21.21255,72.89855
ATM-01539,PNB,Surat,21.13893,72.9421
ATM-01540,Axis,Surat,21.25073,72.8652
ATM-01541,Axis,Surat,21.21937,72.94302
ATM-01542,PNB,Surat,21.13881,72.91517
ATM-01543,BOB,Surat,21.08942,72.72664
ATM-01544,Union,Surat,21.25412,72.92113
